station,date,lat,lon
gobind pura yamuna nagar India,2023-11-14,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-15,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-16,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-17,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-18,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-19,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-20,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-21,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-22,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-23,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-24,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-26,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-27,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-28,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-29,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-11-30,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-01,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-02,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-03,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-04,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-05,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-06,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-07,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-09,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-10,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-11,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-12,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-13,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-14,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-15,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-16,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-17,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-18,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-19,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-20,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-21,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-22,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-23,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-24,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-25,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-26,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-27,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-28,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-29,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-30,28.8928879,76.6166249
gobind pura yamuna nagar India,2023-12-31,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-01,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-02,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-03,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-04,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-05,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-09,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-10,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-11,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-12,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-13,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-14,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-15,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-16,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-17,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-19,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-20,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-21,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-22,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-23,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-24,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-25,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-26,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-27,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-28,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-29,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-30,28.8928879,76.6166249
gobind pura yamuna nagar India,2024-01-31,28.8928879,76.6166249
govt. girls inter college kashipur India,2023-10-07,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-08,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-09,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-10,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-11,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-12,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-13,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-14,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-15,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-18,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-19,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-20,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-21,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-22,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-23,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-24,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-26,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-27,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-28,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-29,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-30,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-10-31,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-07,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-08,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-09,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-10,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-11,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-12,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-13,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-14,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-15,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-16,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-17,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-18,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-19,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-20,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-21,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-22,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-23,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-24,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-25,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-26,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-27,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-28,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-29,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-11-30,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-07,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-08,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-09,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-10,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-11,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-12,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-13,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-14,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-15,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-16,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-17,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-18,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-19,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-20,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-21,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-22,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-23,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-24,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-25,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-26,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-28,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-29,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-30,29.2117573,78.9617306
govt. girls inter college kashipur India,2023-12-31,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-01,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-02,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-03,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-06,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-07,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-08,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-10,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-11,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-12,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-13,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-14,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-15,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-16,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-19,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-21,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-22,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-23,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-24,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-25,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-26,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-27,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-28,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-29,29.2117573,78.9617306
govt. girls inter college kashipur India,2024-01-31,29.2117573,78.9617306
industrial area hajipur India,2023-10-01,25.6905702,85.2090351
industrial area hajipur India,2023-10-02,25.6905702,85.2090351
industrial area hajipur India,2023-10-03,25.6905702,85.2090351
industrial area hajipur India,2023-10-04,25.6905702,85.2090351
industrial area hajipur India,2023-10-05,25.6905702,85.2090351
industrial area hajipur India,2023-10-06,25.6905702,85.2090351
industrial area hajipur India,2023-10-07,25.6905702,85.2090351
industrial area hajipur India,2023-10-08,25.6905702,85.2090351
industrial area hajipur India,2023-10-10,25.6905702,85.2090351
industrial area hajipur India,2023-10-11,25.6905702,85.2090351
industrial area hajipur India,2023-10-12,25.6905702,85.2090351
industrial area hajipur India,2023-10-13,25.6905702,85.2090351
industrial area hajipur India,2023-10-15,25.6905702,85.2090351
industrial area hajipur India,2023-10-16,25.6905702,85.2090351
industrial area hajipur India,2023-10-17,25.6905702,85.2090351
industrial area hajipur India,2023-10-18,25.6905702,85.2090351
industrial area hajipur India,2023-10-19,25.6905702,85.2090351
industrial area hajipur India,2023-10-20,25.6905702,85.2090351
industrial area hajipur India,2023-10-21,25.6905702,85.2090351
industrial area hajipur India,2023-10-22,25.6905702,85.2090351
industrial area hajipur India,2023-10-23,25.6905702,85.2090351
industrial area hajipur India,2023-10-24,25.6905702,85.2090351
industrial area hajipur India,2023-10-25,25.6905702,85.2090351
industrial area hajipur India,2023-10-26,25.6905702,85.2090351
industrial area hajipur India,2023-10-27,25.6905702,85.2090351
industrial area hajipur India,2023-10-28,25.6905702,85.2090351
industrial area hajipur India,2023-10-29,25.6905702,85.2090351
industrial area hajipur India,2023-10-30,25.6905702,85.2090351
industrial area hajipur India,2023-10-31,25.6905702,85.2090351
industrial area hajipur India,2023-11-01,25.6905702,85.2090351
industrial area hajipur India,2023-11-02,25.6905702,85.2090351
industrial area hajipur India,2023-11-03,25.6905702,85.2090351
industrial area hajipur India,2023-11-04,25.6905702,85.2090351
industrial area hajipur India,2023-11-05,25.6905702,85.2090351
industrial area hajipur India,2023-11-06,25.6905702,85.2090351
industrial area hajipur India,2023-11-07,25.6905702,85.2090351
industrial area hajipur India,2023-11-08,25.6905702,85.2090351
industrial area hajipur India,2023-11-09,25.6905702,85.2090351
industrial area hajipur India,2023-11-10,25.6905702,85.2090351
industrial area hajipur India,2023-11-11,25.6905702,85.2090351
industrial area hajipur India,2023-11-12,25.6905702,85.2090351
industrial area hajipur India,2023-11-13,25.6905702,85.2090351
industrial area hajipur India,2023-11-14,25.6905702,85.2090351
industrial area hajipur India,2023-11-15,25.6905702,85.2090351
industrial area hajipur India,2023-11-16,25.6905702,85.2090351
industrial area hajipur India,2023-11-17,25.6905702,85.2090351
industrial area hajipur India,2023-11-18,25.6905702,85.2090351
industrial area hajipur India,2023-11-19,25.6905702,85.2090351
industrial area hajipur India,2023-11-20,25.6905702,85.2090351
industrial area hajipur India,2023-11-21,25.6905702,85.2090351
industrial area hajipur India,2023-11-22,25.6905702,85.2090351
industrial area hajipur India,2023-11-23,25.6905702,85.2090351
industrial area hajipur India,2023-11-24,25.6905702,85.2090351
industrial area hajipur India,2023-11-25,25.6905702,85.2090351
industrial area hajipur India,2023-11-26,25.6905702,85.2090351
industrial area hajipur India,2023-11-27,25.6905702,85.2090351
industrial area hajipur India,2023-11-28,25.6905702,85.2090351
industrial area hajipur India,2023-11-29,25.6905702,85.2090351
industrial area hajipur India,2023-11-30,25.6905702,85.2090351
industrial area hajipur India,2023-12-02,25.6905702,85.2090351
industrial area hajipur India,2023-12-03,25.6905702,85.2090351
industrial area hajipur India,2023-12-04,25.6905702,85.2090351
industrial area hajipur India,2023-12-05,25.6905702,85.2090351
industrial area hajipur India,2023-12-06,25.6905702,85.2090351
industrial area hajipur India,2023-12-07,25.6905702,85.2090351
industrial area hajipur India,2023-12-08,25.6905702,85.2090351
industrial area hajipur India,2023-12-09,25.6905702,85.2090351
industrial area hajipur India,2023-12-11,25.6905702,85.2090351
industrial area hajipur India,2023-12-12,25.6905702,85.2090351
industrial area hajipur India,2023-12-13,25.6905702,85.2090351
industrial area hajipur India,2023-12-14,25.6905702,85.2090351
industrial area hajipur India,2023-12-16,25.6905702,85.2090351
industrial area hajipur India,2023-12-17,25.6905702,85.2090351
industrial area hajipur India,2023-12-18,25.6905702,85.2090351
industrial area hajipur India,2023-12-19,25.6905702,85.2090351
industrial area hajipur India,2023-12-20,25.6905702,85.2090351
industrial area hajipur India,2023-12-21,25.6905702,85.2090351
industrial area hajipur India,2023-12-22,25.6905702,85.2090351
industrial area hajipur India,2023-12-23,25.6905702,85.2090351
industrial area hajipur India,2023-12-24,25.6905702,85.2090351
industrial area hajipur India,2023-12-25,25.6905702,85.2090351
industrial area hajipur India,2023-12-26,25.6905702,85.2090351
industrial area hajipur India,2023-12-27,25.6905702,85.2090351
industrial area hajipur India,2023-12-28,25.6905702,85.2090351
industrial area hajipur India,2023-12-29,25.6905702,85.2090351
industrial area hajipur India,2023-12-30,25.6905702,85.2090351
industrial area hajipur India,2023-12-31,25.6905702,85.2090351
industrial area hajipur India,2024-01-01,25.6905702,85.2090351
industrial area hajipur India,2024-01-02,25.6905702,85.2090351
industrial area hajipur India,2024-01-03,25.6905702,85.2090351
industrial area hajipur India,2024-01-04,25.6905702,85.2090351
industrial area hajipur India,2024-01-05,25.6905702,85.2090351
industrial area hajipur India,2024-01-06,25.6905702,85.2090351
industrial area hajipur India,2024-01-07,25.6905702,85.2090351
industrial area hajipur India,2024-01-08,25.6905702,85.2090351
industrial area hajipur India,2024-01-09,25.6905702,85.2090351
industrial area hajipur India,2024-01-10,25.6905702,85.2090351
industrial area hajipur India,2024-01-11,25.6905702,85.2090351
industrial area hajipur India,2024-01-12,25.6905702,85.2090351
industrial area hajipur India,2024-01-13,25.6905702,85.2090351
industrial area hajipur India,2024-01-14,25.6905702,85.2090351
industrial area hajipur India,2024-01-16,25.6905702,85.2090351
industrial area hajipur India,2024-01-17,25.6905702,85.2090351
industrial area hajipur India,2024-01-18,25.6905702,85.2090351
industrial area hajipur India,2024-01-19,25.6905702,85.2090351
industrial area hajipur India,2024-01-22,25.6905702,85.2090351
industrial area hajipur India,2024-01-23,25.6905702,85.2090351
industrial area hajipur India,2024-01-24,25.6905702,85.2090351
industrial area hajipur India,2024-01-25,25.6905702,85.2090351
industrial area hajipur India,2024-01-26,25.6905702,85.2090351
industrial area hajipur India,2024-01-27,25.6905702,85.2090351
industrial area hajipur India,2024-01-28,25.6905702,85.2090351
industrial area hajipur India,2024-01-29,25.6905702,85.2090351
industrial area hajipur India,2024-01-30,25.6905702,85.2090351
industrial area hajipur India,2024-01-31,25.6905702,85.2090351
kharahiya basti araria India,2023-10-01,26.1346459,87.4654062
kharahiya basti araria India,2023-10-02,26.1346459,87.4654062
kharahiya basti araria India,2023-10-03,26.1346459,87.4654062
kharahiya basti araria India,2023-10-04,26.1346459,87.4654062
kharahiya basti araria India,2023-10-05,26.1346459,87.4654062
kharahiya basti araria India,2023-10-06,26.1346459,87.4654062
kharahiya basti araria India,2023-10-07,26.1346459,87.4654062
kharahiya basti araria India,2023-10-08,26.1346459,87.4654062
kharahiya basti araria India,2023-10-09,26.1346459,87.4654062
kharahiya basti araria India,2023-10-10,26.1346459,87.4654062
kharahiya basti araria India,2023-10-12,26.1346459,87.4654062
kharahiya basti araria India,2023-10-13,26.1346459,87.4654062
kharahiya basti araria India,2023-10-14,26.1346459,87.4654062
kharahiya basti araria India,2023-10-15,26.1346459,87.4654062
kharahiya basti araria India,2023-10-16,26.1346459,87.4654062
kharahiya basti araria India,2023-10-17,26.1346459,87.4654062
kharahiya basti araria India,2023-10-18,26.1346459,87.4654062
kharahiya basti araria India,2023-10-20,26.1346459,87.4654062
kharahiya basti araria India,2023-10-21,26.1346459,87.4654062
kharahiya basti araria India,2023-10-22,26.1346459,87.4654062
kharahiya basti araria India,2023-10-23,26.1346459,87.4654062
kharahiya basti araria India,2023-10-24,26.1346459,87.4654062
kharahiya basti araria India,2023-10-25,26.1346459,87.4654062
kharahiya basti araria India,2023-10-26,26.1346459,87.4654062
kharahiya basti araria India,2023-10-27,26.1346459,87.4654062
kharahiya basti araria India,2023-10-28,26.1346459,87.4654062
kharahiya basti araria India,2023-10-29,26.1346459,87.4654062
kharahiya basti araria India,2023-10-30,26.1346459,87.4654062
kharahiya basti araria India,2023-11-01,26.1346459,87.4654062
kharahiya basti araria India,2023-11-02,26.1346459,87.4654062
kharahiya basti araria India,2023-11-03,26.1346459,87.4654062
kharahiya basti araria India,2023-11-04,26.1346459,87.4654062
kharahiya basti araria India,2023-11-05,26.1346459,87.4654062
kharahiya basti araria India,2023-11-06,26.1346459,87.4654062
kharahiya basti araria India,2023-11-08,26.1346459,87.4654062
kharahiya basti araria India,2023-11-10,26.1346459,87.4654062
kharahiya basti araria India,2023-11-11,26.1346459,87.4654062
kharahiya basti araria India,2023-11-12,26.1346459,87.4654062
kharahiya basti araria India,2023-11-13,26.1346459,87.4654062
kharahiya basti araria India,2023-11-14,26.1346459,87.4654062
kharahiya basti araria India,2023-11-15,26.1346459,87.4654062
kharahiya basti araria India,2023-11-16,26.1346459,87.4654062
kharahiya basti araria India,2023-11-17,26.1346459,87.4654062
kharahiya basti araria India,2023-11-18,26.1346459,87.4654062
kharahiya basti araria India,2023-11-19,26.1346459,87.4654062
kharahiya basti araria India,2023-11-20,26.1346459,87.4654062
kharahiya basti araria India,2023-11-21,26.1346459,87.4654062
kharahiya basti araria India,2023-11-22,26.1346459,87.4654062
kharahiya basti araria India,2023-11-23,26.1346459,87.4654062
kharahiya basti araria India,2023-11-24,26.1346459,87.4654062
kharahiya basti araria India,2023-11-25,26.1346459,87.4654062
kharahiya basti araria India,2023-11-26,26.1346459,87.4654062
kharahiya basti araria India,2023-11-27,26.1346459,87.4654062
kharahiya basti araria India,2023-11-28,26.1346459,87.4654062
kharahiya basti araria India,2023-11-29,26.1346459,87.4654062
kharahiya basti araria India,2023-11-30,26.1346459,87.4654062
kharahiya basti araria India,2023-12-01,26.1346459,87.4654062
kharahiya basti araria India,2023-12-02,26.1346459,87.4654062
kharahiya basti araria India,2023-12-03,26.1346459,87.4654062
kharahiya basti araria India,2023-12-04,26.1346459,87.4654062
kharahiya basti araria India,2023-12-05,26.1346459,87.4654062
kharahiya basti araria India,2023-12-08,26.1346459,87.4654062
kharahiya basti araria India,2023-12-09,26.1346459,87.4654062
kharahiya basti araria India,2023-12-10,26.1346459,87.4654062
kharahiya basti araria India,2023-12-11,26.1346459,87.4654062
kharahiya basti araria India,2023-12-12,26.1346459,87.4654062
kharahiya basti araria India,2023-12-13,26.1346459,87.4654062
kharahiya basti araria India,2023-12-14,26.1346459,87.4654062
kharahiya basti araria India,2023-12-15,26.1346459,87.4654062
kharahiya basti araria India,2023-12-16,26.1346459,87.4654062
kharahiya basti araria India,2023-12-17,26.1346459,87.4654062
kharahiya basti araria India,2023-12-18,26.1346459,87.4654062
kharahiya basti araria India,2023-12-19,26.1346459,87.4654062
kharahiya basti araria India,2023-12-20,26.1346459,87.4654062
kharahiya basti araria India,2023-12-21,26.1346459,87.4654062
kharahiya basti araria India,2023-12-22,26.1346459,87.4654062
kharahiya basti araria India,2023-12-23,26.1346459,87.4654062
kharahiya basti araria India,2023-12-24,26.1346459,87.4654062
kharahiya basti araria India,2023-12-25,26.1346459,87.4654062
kharahiya basti araria India,2023-12-26,26.1346459,87.4654062
kharahiya basti araria India,2023-12-27,26.1346459,87.4654062
kharahiya basti araria India,2023-12-28,26.1346459,87.4654062
kharahiya basti araria India,2023-12-29,26.1346459,87.4654062
kharahiya basti araria India,2023-12-30,26.1346459,87.4654062
kharahiya basti araria India,2023-12-31,26.1346459,87.4654062
kharahiya basti araria India,2024-01-01,26.1346459,87.4654062
kharahiya basti araria India,2024-01-02,26.1346459,87.4654062
kharahiya basti araria India,2024-01-03,26.1346459,87.4654062
kharahiya basti araria India,2024-01-04,26.1346459,87.4654062
kharahiya basti araria India,2024-01-05,26.1346459,87.4654062
kharahiya basti araria India,2024-01-06,26.1346459,87.4654062
kharahiya basti araria India,2024-01-07,26.1346459,87.4654062
kharahiya basti araria India,2024-01-08,26.1346459,87.4654062
kharahiya basti araria India,2024-01-09,26.1346459,87.4654062
kharahiya basti araria India,2024-01-10,26.1346459,87.4654062
kharahiya basti araria India,2024-01-11,26.1346459,87.4654062
kharahiya basti araria India,2024-01-12,26.1346459,87.4654062
kharahiya basti araria India,2024-01-13,26.1346459,87.4654062
kharahiya basti araria India,2024-01-15,26.1346459,87.4654062
kharahiya basti araria India,2024-01-16,26.1346459,87.4654062
kharahiya basti araria India,2024-01-19,26.1346459,87.4654062
kharahiya basti araria India,2024-01-20,26.1346459,87.4654062
kharahiya basti araria India,2024-01-21,26.1346459,87.4654062
kharahiya basti araria India,2024-01-22,26.1346459,87.4654062
kharahiya basti araria India,2024-01-23,26.1346459,87.4654062
kharahiya basti araria India,2024-01-24,26.1346459,87.4654062
kharahiya basti araria India,2024-01-25,26.1346459,87.4654062
kharahiya basti araria India,2024-01-26,26.1346459,87.4654062
kharahiya basti araria India,2024-01-27,26.1346459,87.4654062
kharahiya basti araria India,2024-01-28,26.1346459,87.4654062
kharahiya basti araria India,2024-01-29,26.1346459,87.4654062
kharahiya basti araria India,2024-01-31,26.1346459,87.4654062
mahakaleshwar temple ujjain India,2023-10-01,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-02,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-04,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-08,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-09,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-10,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-11,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-12,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-13,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-14,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-15,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-16,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-17,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-18,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-19,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-20,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-21,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-22,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-23,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-24,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-25,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-26,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-27,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-28,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-29,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-30,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-10-31,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-01,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-02,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-08,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-09,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-10,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-11,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-12,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-13,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-14,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-15,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-16,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-17,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-18,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-19,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-20,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-21,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-22,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-23,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-24,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-25,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-26,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-27,23.1817124,75.7703821
mahakaleshwar temple ujjain India,2023-11-28,23.1817124,75.7703821
